std-0,mean-0,skew-0,kurt-0,meanAD-0,medianAD-0,energy-0,std-1,mean-1,skew-1,kurt-1,meanAD-1,medianAD-1,energy-1,std-2,mean-2,skew-2,kurt-2,meanAD-2,medianAD-2,energy-2,std-3,mean-3,skew-3,kurt-3,meanAD-3,medianAD-3,energy-3,std-4,mean-4,skew-4,kurt-4,meanAD-4,medianAD-4,energy-4,std-5,mean-5,skew-5,kurt-5,meanAD-5,medianAD-5,energy-5,std-6,mean-6,skew-6,kurt-6,meanAD-6,medianAD-6,energy-6,std-7,mean-7,skew-7,kurt-7,meanAD-7,medianAD-7,energy-7,std-8,mean-8,skew-8,kurt-8,meanAD-8,medianAD-8,energy-8,std-9,mean-9,skew-9,kurt-9,meanAD-9,medianAD-9,energy-9,std-10,mean-10,skew-10,kurt-10,meanAD-10,medianAD-10,energy-10,std-11,mean-11,skew-11,kurt-11,meanAD-11,medianAD-11,energy-11,std-12,mean-12,skew-12,kurt-12,meanAD-12,medianAD-12,energy-12,std-13,mean-13,skew-13,kurt-13,meanAD-13,medianAD-13,energy-13,std-14,mean-14,skew-14,kurt-14,meanAD-14,medianAD-14,energy-14,std-15,mean-15,skew-15,kurt-15,meanAD-15,medianAD-15,energy-15,std-16,mean-16,skew-16,kurt-16,meanAD-16,medianAD-16,energy-16,std-17,mean-17,skew-17,kurt-17,meanAD-17,medianAD-17,energy-17,target
0.6846893789974959,0.038478338401773726,0.16790280218805412,0.15074263850673697,0.5320288359360621,0.6201236145774038,240.31462611221448,0.8128305010352409,0.0342068074899089,0.08277644932674436,-0.261224701773755,0.6394673479742874,0.77022377477258,338.2134334716152,0.8400358462616748,0.06247049409819283,-0.22965773791774036,0.35421398554128825,0.6596503521013273,0.7639487068214466,362.59048602336526,1.3128791644991202,0.0491559527461618,0.1778682149871834,-0.01021949714189807,1.0413030376908297,1.3340658879708513,882.0231685317651,1.0049405685393424,0.13276188524469035,0.34555548287138155,0.713672821761381,0.7764036784932387,0.8571288110761958,525.0861018622934,1.0358565384963165,0.09701121069744545,0.28223471780382436,0.12084899292356699,0.8007972350356019,0.984670257331804,553.1208922250901,1.2468311635927858,0.037654339303344386,-0.03365186245660859,-0.17160990164964662,0.9703677310163146,1.2189592244182865,795.1203815340425,1.1440987686117787,-0.08226599500244447,-0.23637750041229263,-0.04264223712431292,0.9081198766724592,1.146077763616307,672.344637379299,1.1025096418431368,0.0481466626921474,-0.09514368159758951,0.6255288067451366,0.8331859979002427,0.940944488159988,622.3214255702057,0.9862521307894349,0.10233698915135392,-0.05656559853012348,0.6435254416087419,0.763594028332383,0.9375835900884913,502.4083626501687,1.2118327870099848,0.18094772355448185,-0.002867437423628597,-0.05033130269279207,0.9559017573694311,1.194062617798755,767.1872218502783,1.2401089372003125,0.015380425776783113,-0.11373043562015633,-0.34453661869750585,0.9761259757859662,1.2382333753784776,785.9727774379128,0.6761335438800463,0.03828222951813132,0.07228639670767184,-0.2783809851195653,0.5441162803261266,0.7146249963746596,234.35735773825493,0.9047872443497922,0.002897237439242417,-0.1067568263325615,-0.05990161975902675,0.7148232493624822,0.8947707242188057,418.32931602217116,0.8786153457766153,0.10314100521190994,0.09685931236315448,0.5383404799140825,0.6769657274879428,0.8047421212289716,399.92076738279167,1.2129200819867663,0.20076660935939117,-0.09259012650294587,-0.11243706776882956,0.958441651417862,1.2149022249792898,772.4077915155831,1.4548832891325205,0.20404455537956778,0.1956785566219469,0.18947474887717686,1.1291105794804788,1.2888352664338436,1102.9429321904825,1.512562877140077,0.08565307512344589,-0.48231069797097736,-0.138376467174969,1.1758426803619741,1.4003717000050333,1172.8458017118462,0.0
0.6060264498598478,-0.0008598756962783227,-0.10976684269327516,-0.03250450612688516,0.4668889459140271,0.5451636126569828,187.6743561678332,0.7688990189023801,0.0007940924548961448,-0.23143904349246988,-0.39300203731231553,0.620660805699982,0.797249215556818,302.1064362068883,0.8720009456294705,-0.04234213354061467,-0.05621771741272222,-0.09542225818203143,0.6946608326623878,0.8633241375486914,389.47500914196996,1.0190135033648913,-0.08523029852483432,0.3169263157112143,0.006203490770517739,0.8014804794049271,0.9427399010147417,534.3358060791895,1.0177313938668766,-0.013616960999570438,0.04063393289636652,-0.16587970654330242,0.8211344683635105,1.0324505847219587,529.377079994747,1.1131674815558013,-0.025267133902104888,0.0017346394353306939,-0.09621020008339753,0.8759853121877526,1.0846757480561526,633.5283564230498,1.0322750271774068,-0.057461088629764845,-0.13016715788234404,-0.13798887143505212,0.8306874190521034,1.0336774018122936,546.2078845898685,0.9159115723855248,-0.042949980910179875,0.1119764785519262,-0.05420523237058017,0.7151240715140936,0.8363270317696156,429.61932514800367,0.916451260621688,-0.028773388927561427,0.6504814897397913,0.6987649896869592,0.7156139758199429,0.8328630225024904,429.6040574416986,0.8516321964513505,-0.04519471483285997,-0.2566939073086025,-0.38894132410917415,0.6908365015993629,0.9190175712399153,371.6625422660318,1.10198639683389,-0.08301895133013204,0.13158030617077007,-0.15598013664387134,0.8732098427342407,1.0803423245626045,624.0739025056828,1.1318735375735205,-0.022179056834957578,-0.04365713559691737,-0.48392659677334615,0.9396832380150161,1.2636329880584136,654.9132254930378,0.5329123375161533,-0.002920907374232229,-0.10204085442922105,0.11084952906299739,0.4216390150735916,0.5411723527151548,145.1260991230547,0.8684125914198575,-0.05487824056842783,-0.08698865374630559,-0.18665625367301253,0.6996193769828922,0.9013499215935554,386.9077092859755,0.8922112592129045,-0.020433386462173075,0.03614163754558882,0.13365046143515302,0.6876662865648484,0.7722927921272561,406.99068769541145,0.9432689257260002,-0.1017000264336616,-0.14328969998488678,-0.43482538433811957,0.7682525461059346,1.0096822585739864,459.9610144816069,1.1526979393830312,-0.08306418819358896,-0.16165544352249858,-0.06977340729883341,0.9313381271359824,1.1527915733224865,682.5047332554338,1.1502345390595752,-0.10125845842230774,-0.1851462013995855,-0.4163887974202818,0.939077068549409,1.1881941442613981,681.3228588719539,0.0
0.6304471208048639,0.09367033642297429,0.13643609378089128,0.797066870492833,0.47238013415021474,0.5383490478852091,207.59624090491735,0.6763138384685333,0.005600396421698406,-0.04130424504939723,0.2594413939447562,0.5166442353872844,0.5540206295942085,233.74766713448602,0.9042900436985257,0.03625506346111251,0.2533319312846587,-0.2875669439546571,0.7382554130003971,0.9813324624865817,418.53837484939896,1.0107530458507472,0.03160489432033842,-0.04453645209846975,-0.2574883054678607,0.7985916769881967,1.0138901055664147,522.5601198695824,1.100141316992761,0.07454224624416383,0.4075637207661245,-0.23150466019502502,0.8914090598287885,1.1688119969027002,621.313830563447,1.168496486087475,0.12850806721689878,-0.2585985541708237,-0.5031504283692363,0.9530288840074377,1.2154522618184491,706.1665769673639,1.185463542477617,0.1601841847482035,0.6956862090514251,1.0209124746135614,0.9219072497858933,1.0336774251345462,731.2578613860143,1.5303241001516459,-0.15367546508218766,-0.4838051349660164,1.149592826492563,1.1361514334147245,1.277721857927971,1208.7982041859586,1.1400195325929106,0.03596877026859602,0.32616007216630327,0.28527503571892643,0.9043539500567834,1.1888960877129509,664.7807584748401,0.9926303244332073,0.03566400825832261,-0.29283662249757714,0.8544160170411721,0.7603840829154742,0.9561496062618045,504.14716886336066,1.4692036670093185,0.1606296293593914,0.2560176678013738,0.176897605925181,1.1638701982129334,1.4428256781319555,1116.2344225915099,1.4400532727107949,-0.012007044731163319,-0.1611918831470989,-0.8098364188016487,1.1855798954640144,1.5493791032799609,1059.7618164242983,0.653086290885163,-0.04894996790164896,0.161013291684317,0.5884249302273306,0.510443720676284,0.6036152920607796,219.17939327891028,0.8522977369580085,0.0952547970151727,-0.02218589417919963,-0.3787113882220119,0.6879590290976396,0.9013498884548135,375.84186186198565,1.0628443197522768,0.07773190807802166,-0.17280115905554058,-0.08192213594073205,0.8550615793272875,1.070826175803897,580.3386743042925,1.0544899307141269,0.08347833151225359,-0.1112571729762957,-0.37261125297315045,0.8433940623616385,1.0671438650740677,571.7738856405143,1.631394438295109,0.15050525367425394,0.06189179700292862,-0.6958211440837454,1.3663887918211488,1.7685684854362798,1371.597570264788,1.5701779585510784,0.056164264791277674,0.0471099281384488,-0.1492932612752118,1.2510222205390544,1.644375820381844,1261.4645232119783,0.0
0.436660610774653,-0.0327110825296586,-0.35100288135453456,-0.30182800351189076,0.3546552185721712,0.4497599752770272,97.98148951924378,0.6186548192411159,-0.03731811812718888,-0.1820251391240283,1.2522247524902963,0.4694601944902894,0.5675333244418805,196.28999699776602,0.9082524652987428,-0.02036502791310113,-0.14140826058712935,-0.0693248716282433,0.7218380410256722,0.8943789453685029,421.74776230184955,0.951698888444847,0.0761269310106627,0.13445564973543478,0.6431360641151116,0.7397987878157921,0.8893772476009869,465.79562417856954,0.9781037133219499,-0.028843373444033205,-0.06418630307715105,0.04297822780259519,0.7731595093446231,0.915569369152708,489.2929459993653,0.9064877498813495,-0.011849554171874388,-0.01322211815391974,-0.3404845479785905,0.7330802238374461,0.9692847814758122,419.97083170025576,0.9578515542821241,-0.05293912652913946,0.18795778426685897,-0.031037354326870048,0.749647527821474,0.9459123832456643,470.2669817930337,0.8986288204321864,0.05630918022984588,-0.06612239519613934,0.7116182899473982,0.6811388235878519,0.7434017520135604,414.2731603561127,0.8890519503056303,-0.07596062297102435,0.6533204782064752,1.2044083889864239,0.6667725284872752,0.6993506432424886,406.85548056086645,1.0946725597534075,0.024144207638642,-0.3988882181610956,0.6005633722451535,0.8541701926770391,1.0304137009007426,612.6338613767857,0.9221691820108188,0.024657579806898866,-0.0013625865011949309,-0.17602500049512537,0.7384620264879658,0.9097619537474244,434.8636502038771,0.9836155499637889,0.03227801194832125,0.26188286294352264,0.10296300173072126,0.7766735622836675,0.9842367639250171,494.9257075850513,0.6941142500893265,-0.028275279020704147,-0.10389985475305541,0.05468829358445371,0.547736150523781,0.6799344720612577,246.60637620117535,0.855686528282403,-0.02398838164526751,0.22772680375589255,-0.05149863451654513,0.6796315535481394,0.8158203308677523,374.4485376599467,0.9607758235682851,0.01138783033729851,-0.2566240756393105,-0.006892678667487218,0.7605721668970808,0.934539241564944,471.7654811233983,1.0293295396716053,0.04227711990137095,0.07201605723900287,-0.35899408249212206,0.8439206542404205,1.1738581952758176,542.3294886259083,1.0939144178522198,0.027466735054701985,-0.11030898399109361,-0.03253735027952587,0.8674637457174821,1.052548789874725,611.8737769076124,1.1625896157159519,-0.08957473854707132,0.00491826154511669,-0.22736546613475817,0.9439210806918137,1.188194193969511,694.7831685438755,0.0
0.7481881926018071,0.26346563081779095,0.27766895630202687,0.5407615077496288,0.5859650059322021,0.7223417942914433,321.59046603599063,0.8900845865884147,-0.06503447197570722,-0.4689161545274205,0.3413994678044032,0.6953457758353703,0.8512999673318881,407.00553698836194,0.9007038441467103,-0.008353714806958124,-0.06832570761929811,0.569245008578414,0.685172926541215,0.7887925496598629,414.5933786839488,1.1151591916483514,-0.06833535909535726,-0.7081231741720301,1.1565028909737358,0.8502718331407388,0.98720878300188,637.8602889157758,0.9176250912000046,0.234419561613322,0.15933885104442316,1.2563785512721677,0.7095849683573761,0.8701156189429164,458.41599369180165,0.8565351269992705,-0.014666839656371167,-0.203946875640251,0.45844610922817797,0.6502991559890949,0.7077317182882373,375.00652804042755,0.9374238497194086,-0.04579647506173501,-0.16163768595872813,0.1754277704904248,0.7489057448120469,0.9556640312443986,450.1219615952049,0.7946926455367199,-0.0761859881199598,-0.22506738778436353,0.12355798994221434,0.635089199440646,0.8208395136797454,325.68690489498397,0.8464059897349249,0.25677890001827564,-0.11500767308686896,-0.17023762155004896,0.677778772420226,0.8265052554399988,399.8409104128626,1.013509236449759,-0.09105379043398898,-0.31132213111422347,0.4350114359467958,0.7718281207184878,0.8261875432745189,529.1445827697729,0.7310686873465989,0.04138021630160438,0.4810397054201754,0.23518869060636582,0.5737507327399136,0.6965365411447456,273.98649750934317,0.8757924027130752,0.0013102595246579085,-0.22866637223700656,0.010218586718224731,0.685647625561268,0.8572384975505429,391.9441809754908,0.6718675494502292,0.055044996706328675,-0.011942824691157818,0.41558295614471685,0.5167204034937143,0.6174915271925092,232.21980329732344,0.9190953390395046,0.11659341473887253,0.431443856394303,0.6151373674375806,0.7073385911414185,0.8158203253446287,438.62036025931786,0.9210632471195738,0.05941888899542391,0.020084249248094762,0.3722266669249432,0.7119580712542302,0.8242116347385213,435.318354591524,0.9378298265341013,0.014160807950645449,-0.3803384018100531,-0.09091367843908049,0.7427813432566877,0.894759067666319,449.5398349700871,0.8708745439995007,-0.025431148587131247,0.4464987509235465,0.21214978295672093,0.67633514640222,0.8305827732833965,387.88501545747033,0.863498758411382,-0.0038196048822101147,-0.20846191467392605,0.8537716211752029,0.6656383518754989,0.7850568417156736,381.02445381586307,0.0
2.2251854678454563,0.8274151047708074,2.7032407845269737,6.930530001959456,1.3731975015259579,0.7018981343230475,2880.7144040533926,1.1587649703861207,-0.35941169380049587,-1.023188468077152,1.8564164139234136,0.8511672401569492,0.9121071328082779,752.2767311274642,1.2166999500413738,-0.19884923417617983,0.11802107039553121,0.20568644440328399,0.9387293813660011,1.1614505167196238,776.7083318494933,1.1289894887617162,-0.1413046321786453,-0.4231826575971839,-0.32375954227655734,0.913217883726829,1.1295091582760934,661.5525263167717,1.5502487985906106,0.2182350847797352,3.238603781711254,11.426673576039539,0.8631902105669553,0.6103796162559632,1252.456448219819,0.9880171739441405,-0.02889514939181481,-0.13525072144614747,-0.31768068940845673,0.803400912671099,1.0385193930007501,499.2544092854655,0.911868842367736,-0.14037235294782135,0.040599793904180316,0.5268610066119233,0.701766945547394,0.8386439545298192,434.9875969887481,0.884190799579837,0.04100715138793021,0.2152593685917659,0.31129333642794554,0.678521540108104,0.836327026246492,400.3573843715494,1.5366318295071284,0.10071092988744113,2.6919716639017737,8.427175273121742,0.9129768609380031,0.8137898096849939,1211.785358897394,0.9724351373306448,0.045129320515911786,-0.26904396422401233,0.3490229299074086,0.7545285487688478,0.9375836397966043,484.2597468690593,0.9631602739344652,0.20426203227293627,0.10603034917397083,0.43796631482340276,0.7579868102789904,0.9310845415227493,495.405476136972,0.9174816172601831,0.08116389623752696,0.3308816749149997,-0.0018018443196283762,0.7211171286934822,0.869938326673396,433.51859666615263,2.1070291411207274,-0.22588216367933,0.25352458253629767,0.7195322300110782,1.5801132934364626,1.6443312976190239,2294.744839539475,2.1816896414988385,0.4311950217069125,0.2125471460538639,1.0988735949445263,1.6257526097173582,1.8026997548171324,2527.438035655072,1.0463808119182096,0.1324315720512459,-0.08494662001298467,0.3106565422839438,0.8196469693575779,0.9475189052712092,568.4799607076562,0.9592666670007358,0.06559203172594152,-0.18384066690616283,0.1151472088945038,0.7552885414496697,0.9275942587563684,472.42117222043595,0.8901491245547994,0.10279528641245861,0.05906266608560624,0.08331805553900962,0.7074839437247726,0.9021846975499379,410.3089899814536,0.8611930660753082,-0.062182290232158266,-0.16918838650250823,0.008254491579790635,0.6693240166336523,0.8062746057818397,380.96465525159346,0.0
1.0209980361151016,-0.9324088910173032,-0.6292258428793184,0.8130863957268724,0.7495005055009445,0.6678254487148682,977.8111078673429,0.8087601921477675,0.3133106617140129,0.24055360805461065,-0.20423643730392005,0.6507150871858345,0.8445436668546031,384.5012959546393,0.864204742159822,0.08272936016902577,-0.41519200023540437,0.5406495311826589,0.6634086190720907,0.720471918683491,385.1444696672444,0.8066666413465625,-0.00513750134791735,0.18776101968957937,0.397819529443729,0.6324259917232897,0.7737582093895077,332.5268705906372,0.8643171465785735,-0.45646600559302897,-0.06236583529500261,0.657706301335407,0.6667741882771026,0.8246617969325174,488.42049206560256,0.8405781675136548,-0.06264178494285488,0.16254428352781547,0.12275908257398793,0.6685801659258841,0.8308154790526087,363.06720059207737,0.9199525824530389,0.0447712960388742,-0.2887724333346992,0.2899413152199046,0.6952850873547585,0.7606305729156767,433.492105376478,0.7419673736336362,-0.027811172644078397,-0.3096570558394165,0.20205640602993125,0.5783545359358113,0.6969391899770568,281.7094753851083,0.8904375251778243,-0.44630587472738625,-0.0873647755518316,-0.7020594387896817,0.7438000184265867,0.9981640934737352,507.1458960849802,0.9011290991885048,-0.1446416480678181,-0.12926040381350992,0.34022223678656927,0.685830125099713,0.7426404998793541,425.66085454374706,0.8873871291458828,-0.13238161491130995,-0.06963079489506228,0.14528125469202635,0.6941940992131421,0.8742244252818543,411.3627182604582,0.6687126089265318,0.05590117045332477,0.15433387695412182,0.10191748382191212,0.5312047671914095,0.6857907560646945,230.10718847469747,1.404129352149444,-0.2822394239451569,1.3911013980555988,4.756354766493567,1.0097356399781603,1.0892827760496233,1048.262445720645,1.3321279394881773,-0.28088384991713156,-0.7328808119470832,2.2120510155437665,1.0272531183986469,1.1974137178488768,947.1972543191905,0.9102149553165225,-0.04368801324380911,-0.1692301812122744,0.3131117365827074,0.7047035618716961,0.8501711078234382,424.33626131524,0.8233384935557171,-0.0418771626938792,0.02701724927938409,0.20497529260660974,0.6542383632594555,0.804462245437879,347.29777924868347,0.7623201152323859,-0.0772914523116981,0.23181233812726343,0.06836014467644791,0.5952917057401452,0.6945390249408026,300.0171025063574,1.0586537507017988,-0.03137976038851775,-0.7175629499133466,4.1841327846174075,0.7857427925663387,0.9441899584700918,573.2062682934827,0.0
1.076330743755087,-0.03335744180708389,-0.015058883736968369,0.329783756622517,0.8165361355703995,0.8722617943351378,592.5570136347092,1.0384494390122005,0.11351082280884839,0.2360750442245437,-0.31434627346384936,0.8420610606710328,1.094528561579183,557.6477382337168,0.8808465388296481,0.06003222998754154,-0.15280334204265186,-0.013684749554498055,0.718882388216914,0.9689105210460502,398.3252901010207,1.033942003017532,0.20559232152220375,-0.4037634903865655,0.4327855106490497,0.8051637083332284,1.0138900613814252,567.9187492900671,1.0430329992767877,0.17392451718114899,0.059731651989260434,0.1683024260833088,0.8158231359252852,1.019463821040227,571.4138806940175,0.8741261010476429,0.15617422722280594,-0.12136084606481207,0.7435851336191273,0.6901635534726589,0.8692791750031884,402.94116040754136,1.0655998932726691,0.09541216866961122,-0.18221605161920343,0.10183492427157903,0.8365474265267114,1.0239257538135593,584.9030834776141,1.1254236796289683,-0.09938386388398612,0.1484305663918696,0.22039248025082703,0.8963584371084918,1.1770528550272843,652.2786944092295,1.0529594974230085,0.15357671505751114,-0.17292103001234047,-0.01619690234330884,0.8430582885894538,1.0617414327112322,578.6337457348259,1.0402335438861958,0.13349670623267684,-0.09996145191337023,0.5285596780257507,0.8082173943951969,0.9747156885400038,562.0703987314903,0.9736644387028729,-0.007533019379934558,0.2872308219223816,0.5095172314749892,0.7615546180960617,0.9381920683072918,484.46852057549074,1.0776696427904833,-0.044798399183576976,-0.30294821890642365,0.10606786776233657,0.8464525644677363,0.9715369044249839,594.4885509885363,1.212598003772949,0.4627622841188668,0.05473978016453012,-0.5548580095209612,0.9957979869188014,1.3251784363784842,861.0155454640558,1.252217919493114,-0.18568344977086326,0.18081677136631946,-0.3668974654050441,1.0167521423383739,1.3224184431150654,818.9263177283581,1.0969077008561876,0.0037787797473356477,-0.28223969313291486,0.20355404086319684,0.8674628206596928,1.0318870797457518,614.8458345832834,0.9864767001704574,-0.06491091240815194,-0.07841182665593692,-0.2795962433550492,0.7878709353913842,1.0014734608014741,499.42991346279416,0.6798177722385127,0.07053587760302094,0.5325374705974169,0.5241534157814711,0.5276697911195545,0.6300972547152057,238.70713469859686,1.0314141192737407,0.06318008582229595,0.009362964014022132,-0.12489269511050116,0.8086152925006704,0.9441900238845876,545.6532709596136,0.0
2.1416663869309325,0.2925338962204478,1.9624828312646183,5.303166061225118,1.4043823587959885,1.226618142242871,2387.636493681121,1.89713391767804,0.022226647276852418,0.7235459261899128,3.105157783101118,1.357527574679675,1.4053206839152943,1839.4017791306392,1.428214110392676,-0.06778844671174511,-0.7250443611193195,1.6507173502664378,1.0687217003827416,1.2297711157222877,1044.6883035946305,0.9852693955627813,-0.07421695283380814,0.1082761867257203,0.005192499506254666,0.7883871183945166,0.951633640683397,498.876380433506,2.3188644825387925,0.07260900884648436,2.255500465098192,7.380286135462194,1.3985824765015735,1.1882921907526296,2750.4140004629535,1.0322265716608898,-0.011829283347879027,-0.13124247303856618,0.3693014885090391,0.806976516262492,1.061597563387225,544.5379014246644,0.9729447193409546,0.0623196044772385,0.07904672668948656,0.23413289395889203,0.7757596311960042,0.945912339060675,485.712020490878,0.8522050051375365,0.0774055777551439,-0.07335954593267895,-0.5970432511896022,0.7032505746923601,0.952483530667678,374.18318368474553,2.0458217530585885,0.16883676782470047,2.236248830477614,6.229330868091136,1.2752221477074643,1.0235950291687341,2153.3275730768046,0.7496456423798541,0.11838155108182491,0.3234624976603371,0.5787620991262243,0.5846608940094824,0.7055084842746966,294.34121516799,0.7988392649041807,0.09514357484567881,0.11161646474082061,-0.5685866742527228,0.6507893382120535,0.8457943505920357,330.72644897422555,0.758960470439902,-0.1381031843359608,-0.09182763412355655,-0.47516035988549854,0.6188596825554533,0.8064391506819505,304.1118434339234,2.174980637495656,-0.005991950022121273,1.3815257338784976,2.9938436283431993,1.4901739426574903,1.3737451184998846,2417.3247178229094,1.3592764951717422,0.3077395889084755,0.316665697505811,0.49909543486699404,1.0343856018200661,1.164517750306061,992.6285248025345,0.8809157477046208,-0.1434606096945572,0.13185529269604426,-0.2543950895261293,0.7098768036246668,0.9280493310072991,407.07986000246376,0.8567452379935088,0.05771946274506945,0.17494457839972213,-0.012451414484401901,0.6785190127496306,0.8126711009874428,376.7860844696917,0.6330217791691265,0.0817795072226204,-0.04834467499740633,-0.1849020862932793,0.5047125966975423,0.6444176442631692,208.19036730755596,0.6848353105656919,0.13560236701596295,0.1754702226765848,-0.37248684254155284,0.5513970569313642,0.7001858389562694,249.07335172082725,0.0
1.6530303006575904,0.29930272208071074,0.9412025961526761,1.9649165771136325,1.185664045006237,1.2129890480818346,1442.1782335256762,2.4834217382038624,-0.28865221605940405,-0.1493387937034903,0.84944331401605,1.9007903379920386,2.3039150970218434,3194.192875859396,2.168939353927375,-0.23318130274617488,-0.8250232632374677,1.9206014309362431,1.6138238858935696,1.8136018044267428,2431.7354798532197,1.0476993195764053,-0.1338061830838626,0.13041168948702953,0.029895853047842813,0.8316331745812562,1.0227838811353736,570.078241078395,1.2834849676398896,-0.0272009713225998,0.25647781931184743,1.1038936889067492,0.9748924839184383,1.1168648137631492,842.1663264970541,1.1674351421606346,-0.14320807133839253,-0.24890594126718985,0.4514923827895192,0.9104828210720226,1.0769830447663407,706.9447369670669,1.230760134681912,-0.21724576182774058,0.21322147280345402,0.4900100131289449,0.9637685464954917,1.189704210455326,798.2119393299066,1.1241334924012054,-0.04488823939186659,0.7147899170919727,0.8924586480702423,0.8600665667058811,0.9757148492259109,646.7701480314638,1.216696593476219,-0.18252973210712753,-0.28787301259021303,0.3247569034568816,0.9418015980749033,1.0998878362537305,773.5175136834478,0.8074724907783344,-0.17695089614483095,-0.29443067396177397,-0.19533357994139333,0.6510819388252211,0.8076215492799994,349.20959099787194,0.7859353193352304,0.02360890537352134,0.043191203459262376,-0.47749560333104535,0.6381543169359603,0.8457943671614067,315.9271794486728,0.9126671996382318,0.0668260450118936,0.26075212968769007,-0.3379903261893622,0.7348536712917426,0.9016878815303767,427.929733027465,1.6769503360241476,-0.428625725093184,-2.162725820261013,5.7237150277839675,1.051061019494302,0.7701298706240944,1531.079647722526,1.091910369207074,-0.02225494129800154,0.2754516995809302,0.1002568592853268,0.8533855238236652,1.0131962244946262,609.5026625842008,0.9509332831228692,0.17150276235588535,0.23233279542716948,0.0032802975376413634,0.7576344813254465,0.9475189052712091,477.1436267916767,0.9471074577994038,0.03005733831599855,0.022276528526517857,0.6854152097495256,0.7243387150224396,0.8701326964412766,458.8359693287975,0.7258806036493439,-0.1064192471377794,0.0023988426829963105,-0.0962262362439339,0.5799733492348784,0.7733011598603062,275.0456832900883,0.829204119143118,-0.1774821365365824,-0.05663258415580625,0.9878818691509985,0.6264535456865286,0.7107947322081973,367.4810630854708,0.0
