,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.31931312084198,0.020220630082118978,0.03783495426177978,0.0019132345103345689,0.5,scale,"{'svc__C': 0.5, 'svc__gamma': 'scale'}",0.8384615384615385,0.803088803088803,0.8378378378378378,0.8764478764478765,0.7992277992277992,0.8223938223938224,0.806949806949807,0.8841698841698842,0.8301158301158301,0.8146718146718147,0.8313365013365013,0.027752876307576065,34
1,0.3160285711288452,0.015274701466537137,0.03881130218505859,0.002018685201772066,0.5,auto,"{'svc__C': 0.5, 'svc__gamma': 'auto'}",0.8384615384615385,0.803088803088803,0.8378378378378378,0.8764478764478765,0.7992277992277992,0.8223938223938224,0.806949806949807,0.8841698841698842,0.8301158301158301,0.8146718146718147,0.8313365013365013,0.027752876307576065,34
2,0.5393172025680542,0.05770607407541071,0.0457573652267456,0.004915355672496909,0.5,0.01,"{'svc__C': 0.5, 'svc__gamma': 0.01}",0.55,0.5173745173745173,0.5598455598455598,0.5984555984555985,0.5675675675675675,0.555984555984556,0.5057915057915058,0.5675675675675675,0.5405405405405406,0.5868725868725869,0.5549999999999999,0.027047765071899838,40
3,0.38904743194580077,0.08237169461726672,0.04914436340332031,0.012889882931504707,0.5,0.1,"{'svc__C': 0.5, 'svc__gamma': 0.1}",0.8538461538461538,0.833976833976834,0.8687258687258688,0.9034749034749034,0.8378378378378378,0.8455598455598455,0.8532818532818532,0.8957528957528957,0.8494208494208494,0.861003861003861,0.8602880902880903,0.02194643878919697,33
4,0.26374819278717043,0.014162546587684987,0.034050703048706055,0.004153943997759881,0.5,0.25,"{'svc__C': 0.5, 'svc__gamma': 0.25}",0.8961538461538462,0.915057915057915,0.9227799227799228,0.9459459459459459,0.8841698841698842,0.9073359073359073,0.915057915057915,0.9073359073359073,0.9111969111969112,0.9536679536679536,0.9158702108702108,0.019858089340625273,25
5,0.3098226308822632,0.035822317535915894,0.03375108242034912,0.012037701115087576,0.5,0.5,"{'svc__C': 0.5, 'svc__gamma': 0.5}",0.9653846153846154,0.9305019305019305,0.9420849420849421,0.9691119691119691,0.9266409266409267,0.972972972972973,0.9382239382239382,0.972972972972973,0.9575289575289575,0.9884169884169884,0.9563840213840213,0.01977272473279595,19
6,0.5390937805175782,0.11384514532679442,0.05184595584869385,0.020300623799008006,0.5,1,"{'svc__C': 0.5, 'svc__gamma': 1}",0.9769230769230769,0.9536679536679536,0.9536679536679536,0.9768339768339769,0.9459459459459459,0.9845559845559846,0.9575289575289575,0.9884169884169884,0.9691119691119691,0.9884169884169884,0.9695069795069795,0.015002778552235049,16
7,0.6898549318313598,0.09683975873605984,0.03970537185668945,0.012779077812808392,0.5,1.5,"{'svc__C': 0.5, 'svc__gamma': 1.5}",0.9807692307692307,0.972972972972973,0.9536679536679536,0.9768339768339769,0.9498069498069498,0.9806949806949807,0.9575289575289575,0.9922779922779923,0.9691119691119691,0.9884169884169884,0.9722081972081972,0.013796536945708458,14
8,0.4614789724349976,0.09000675729421041,0.0623915433883667,0.013013351445583363,1,scale,"{'svc__C': 1, 'svc__gamma': 'scale'}",0.8576923076923076,0.8571428571428571,0.8841698841698842,0.915057915057915,0.8455598455598455,0.8725868725868726,0.861003861003861,0.9343629343629344,0.8687258687258688,0.8918918918918919,0.8788194238194237,0.026605213043071837,31
9,0.44525535106658937,0.07805792126519812,0.07202861309051514,0.026621472582287132,1,auto,"{'svc__C': 1, 'svc__gamma': 'auto'}",0.8576923076923076,0.8571428571428571,0.8841698841698842,0.915057915057915,0.8455598455598455,0.8725868725868726,0.861003861003861,0.9343629343629344,0.8687258687258688,0.8918918918918919,0.8788194238194237,0.026605213043071837,31
